"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R260","2019-09-27 12:00:00","76.000","0.000","0.200","26.900","0.840","1007.000","","0.000","-99.000","-99.000","-99.000","27.900","","22.900",""
"C0X270","2019-09-27 12:00:00","33.000","201.000","0.400","32.500","0.590","1011.800","","0.000","-99.000","-99.000","-99.000","32.800","","22.200",""
"C0G880","2019-09-27 12:00:00","92.000","282.000","1.700","30.600","0.610","1005.000","","0.000","-99.000","-99.000","-99.000","30.600","","23.000",""
"C0R520","2019-09-27 12:00:00","18.000","206.000","3.100","29.300","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0O810","2019-09-27 12:00:00","161.000","273.000","0.300","30.000","0.790","999.400","","0.000","-99.000","-99.000","-99.000","31.500","","22.200",""
"C0E790","2019-09-27 12:00:00","344.000","263.000","0.600","30.000","0.610","975.200","","0.000","-99.000","-99.000","-99.000","30.200","","21.400",""
"C0F9Y0","2019-09-27 12:00:00","3313.000","208.000","2.300","11.800","1.000","691.800","","0.000","10.900","230.000","","11.800","","6.300",""
"C0S930","2019-09-27 12:00:00","248.000","25.000","0.400","26.700","0.720","989.300","","0.000","-99.000","-99.000","-99.000","26.700","","22.100",""
"C0M770","2019-09-27 12:00:00","164.000","315.000","1.000","29.200","0.710","995.700","","0.000","-99.000","-99.000","-99.000","29.300","","22.800",""
"C0R470","2019-09-27 12:00:00","103.000","102.000","1.400","30.500","0.620","1003.900","","0.000","-99.000","-99.000","-99.000","30.500","","23.200",""
"C0W120","2019-09-27 12:00:00","58.000","5.000","10.700","25.200","0.860","1009.200","","0.000","17.900","354.000","","25.700","","24.300",""
"C0V350","2019-09-27 12:00:00","36.000","265.000","1.000","32.000","0.600","1011.900","","0.000","-99.000","-99.000","-99.000","32.500","","22.600",""
"CM0160","2019-09-27 12:00:00","196.000","347.000","1.400","31.800","0.540","997.400","","0.000","-99.000","-99.000","-99.000","34.200","","21.600",""
"C0V500","2019-09-27 12:00:00","6.000","297.000","0.500","29.300","0.790","1013.200","","0.000","-99.000","-99.000","-99.000","29.400","","25.900",""
"C0SA30","2019-09-27 12:00:00","92.000","357.000","1.700","25.100","0.880","1007.200","","0.000","-99.000","-99.000","-99.000","26.000","","23.900",""
"C0U710","2019-09-27 12:00:00","1942.000","24.000","0.300","15.000","0.990","812.400","","23.500","-99.000","-99.000","-99.000","15.300","","13.300",""
"C0Z100","2019-09-27 12:00:00","36.000","227.000","1.700","25.700","0.870","1014.700","","0.500","-99.000","-99.000","-99.000","25.700","","22.900",""
"C0Z170","2019-09-27 12:00:00","199.000","73.000","3.000","25.400","0.820","996.400","","0.000","-99.000","-99.000","-99.000","25.400","","22.000",""
"C0K430","2019-09-27 12:00:00","30.000","344.000","1.400","29.400","0.700","1012.300","","0.000","-99.000","-99.000","-99.000","29.400","","22.900",""
"C0T9M0","2019-09-27 12:00:00","92.000","314.000","3.600","24.200","0.960","1007.800","","2.000","9.100","326.000","","25.300","","23.600",""
"C0AI00","2019-09-27 12:00:00","188.000","34.000","0.700","26.000","0.880","995.100","","0.000","-99.000","-99.000","-99.000","26.000","","22.900",""
"C0AC40","2019-09-27 12:00:00","1079.000","78.000","4.200","19.000","0.980","897.200","","17.500","11.000","44.000","","19.000","","16.600",""
"C0F9M0","2019-09-27 12:00:00","230.000","295.000","1.900","29.200","0.630","988.300","","0.000","-99.000","-99.000","-99.000","29.600","","22.800",""
"C0A930","2019-09-27 12:00:00","216.000","23.000","2.100","23.300","1.000","991.200","","1.000","-99.000","-99.000","-99.000","23.500","","22.100",""
"C0A640","2019-09-27 12:00:00","241.000","0.000","0.000","23.300","0.970","991.900","","57.500","-99.000","-99.000","-99.000","23.700","","22.100",""
"C0I420","2019-09-27 12:00:00","305.000","227.000","2.800","31.100","0.570","979.800","","0.000","-99.000","-99.000","-99.000","31.500","","21.000",""
"C0R170","2019-09-27 12:00:00","26.000","141.000","0.600","30.700","0.640","1012.200","","0.000","-99.000","-99.000","-99.000","32.100","","22.900",""
"C0D660","2019-09-27 12:00:00","65.000","45.000","1.900","27.000","0.780","1007.500","","0.000","10.500","29.000","","27.700","","24.600",""
"C0U650","2019-09-27 12:00:00","442.000","211.000","0.800","22.000","0.990","967.800","","139.000","-99.000","-99.000","-99.000","22.000","","20.200",""
"C0G810","2019-09-27 12:00:00","26.000","335.000","1.200","31.600","0.630","1011.100","","0.000","-99.000","-99.000","-99.000","31.600","","24.300",""
"C0F9Z0","2019-09-27 12:00:00","3193.000","25.000","2.000","10.400","0.810","701.800","","0.000","-99.000","-99.000","-99.000","13.500","","7.800",""
"C0M410","2019-09-27 12:00:00","245.000","137.000","2.700","30.200","0.750","983.300","","0.000","-99.000","-99.000","-99.000","30.800","","21.200",""
"C0I410","2019-09-27 12:00:00","180.000","304.000","0.800","30.700","0.610","993.700","","0.000","-99.000","-99.000","-99.000","32.300","","22.100",""
"C0K250","2019-09-27 12:00:00","12.000","25.000","1.700","31.300","0.670","1013.600","","0.000","-99.000","-99.000","-99.000","31.800","","22.400",""
"C0AH80","2019-09-27 12:00:00","68.000","106.000","3.200","24.000","0.980","1009.000","","48.000","-99.000","-99.000","-99.000","24.700","","22.900",""
"C0V640","2019-09-27 12:00:00","35.000","276.000","3.900","28.700","0.750","1011.100","","0.000","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0S920","2019-09-27 12:00:00","98.000","237.000","0.300","26.300","0.810","1001.100","","0.000","-99.000","-99.000","-99.000","26.300","","22.300",""
"C0S830","2019-09-27 12:00:00","288.000","259.000","1.100","25.000","0.880","985.500","","1.500","-99.000","-99.000","-99.000","25.700","","23.100",""
"C0V800","2019-09-27 12:00:00","256.000","195.000","0.800","30.800","0.570","984.300","","0.000","-99.000","-99.000","-99.000","31.400","","21.700",""
"C0R140","2019-09-27 12:00:00","740.000","0.000","0.000","24.300","0.760","936.100","","0.000","-99.000","-99.000","-99.000","24.500","","20.100",""
"C0K410","2019-09-27 12:00:00","20.000","345.000","1.900","30.200","0.650","1011.600","","0.000","-99.000","-99.000","-99.000","30.200","","23.500",""
"C0F000","2019-09-27 12:00:00","273.000","356.000","1.600","29.100","0.840","982.600","","0.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0W150","2019-09-27 12:00:00","42.000","58.000","3.000","28.300","0.560","1013.200","","0.000","-99.000","-99.000","-99.000","28.700","","24.300",""
"C0AH90","2019-09-27 12:00:00","660.000","0.000","0.100","21.100","0.990","945.800","","61.500","-99.000","-99.000","-99.000","21.400","","19.900",""
"C0F9K0","2019-09-27 12:00:00","30.000","19.000","4.400","27.700","0.790","1009.600","","0.000","-99.000","-99.000","-99.000","27.900","","23.600",""
"C0H990","2019-09-27 12:00:00","3076.000","88.000","0.300","14.300","0.700","711.100","","0.000","-99.000","-99.000","-99.000","14.300","","8.000",""
"C0V260","2019-09-27 12:00:00","126.000","215.000","1.800","32.300","0.570","1000.800","","0.000","-99.000","-99.000","-99.000","33.700","","22.400",""
"C0S970","2019-09-27 12:00:00","19.000","336.000","0.600","25.600","0.840","1014.500","","0.500","-99.000","-99.000","-99.000","27.500","","25.300",""
"C0U940","2019-09-27 12:00:00","25.000","334.000","0.300","22.500","0.990","1015.100","","105.000","-99.000","-99.000","-99.000","22.900","","21.500",""
"C0A860","2019-09-27 12:00:00","362.000","31.000","4.700","22.800","1.000","975.800","","17.500","-99.000","-99.000","-99.000","22.800","","21.400",""
"C0I480","2019-09-27 12:00:00","2165.000","353.000","1.800","19.700","0.590","793.100","","0.000","-99.000","-99.000","-99.000","20.600","","11.300",""
"CM0150","2019-09-27 12:00:00","11.000","113.000","0.300","27.000","0.740","1015.500","","0.000","-99.000","-99.000","-99.000","27.000","","23.700",""
"C0X080","2019-09-27 12:00:00","2.000","308.000","3.500","32.900","0.560","1014.500","","0.000","-99.000","-99.000","-99.000","32.900","","23.600",""
"C0AH00","2019-09-27 12:00:00","38.000","0.000","0.200","24.500","1.000","1012.400","","58.000","6.000","40.000","","25.200","","23.700",""
"C0V700","2019-09-27 12:00:00","24.000","288.000","1.600","29.900","0.650","1011.600","","0.000","-99.000","-99.000","-99.000","30.200","","26.400",""
"C0AD00","2019-09-27 12:00:00","86.000","47.000","1.700","25.100","0.900","1007.500","","4.500","7.400","55.000","","25.600","","24.100",""
"C0O900","2019-09-27 12:00:00","9.000","277.000","1.400","31.100","0.650","1013.800","","0.000","-99.000","-99.000","-99.000","31.400","","23.800",""
"C0AG90","2019-09-27 12:00:00","25.000","80.000","1.600","26.000","0.900","1014.500","","2.500","-99.000","-99.000","-99.000","26.200","","24.500",""
"C0V760","2019-09-27 12:00:00","30.000","266.000","2.100","31.000","0.600","1012.300","","0.000","-99.000","-99.000","-99.000","31.600","","24.700",""
"C0T9I0","2019-09-27 12:00:00","152.000","213.000","1.200","23.700","0.920","1001.300","","12.500","-99.000","-99.000","-99.000","24.000","","22.100",""
"C0O980","2019-09-27 12:00:00","18.000","291.000","1.600","32.800","0.580","1013.700","","0.000","-99.000","-99.000","-99.000","33.100","","23.300",""
"C0R270","2019-09-27 12:00:00","51.000","295.000","1.100","29.400","0.810","1008.800","","0.000","-99.000","-99.000","-99.000","31.300","","23.700",""
"C0T9H0","2019-09-27 12:00:00","725.000","334.000","2.600","19.900","0.990","937.900","","26.000","-99.000","-99.000","-99.000","21.000","","19.300",""
"C0A660","2019-09-27 12:00:00","97.000","55.000","0.400","24.200","1.000","1005.100","","26.000","-99.000","-99.000","-99.000","24.600","","23.500",""
"C0A890","2019-09-27 12:00:00","40.000","0.000","0.100","24.900","0.970","1011.600","","22.500","-99.000","-99.000","-99.000","24.900","","23.300",""
"C0O840","2019-09-27 12:00:00","134.000","237.000","1.400","30.300","0.800","998.000","","0.000","-99.000","-99.000","-99.000","30.300","","22.400",""
"C0R530","2019-09-27 12:00:00","16.000","237.000","2.700","27.700","0.690","1013.200","","0.000","-99.000","-99.000","-99.000","28.800","","24.000",""
"C0G870","2019-09-27 12:00:00","12.000","352.000","4.100","29.100","0.760","1014.500","","0.000","10.000","12.000","","29.300","","23.800",""
"C0M820","2019-09-27 12:00:00","980.000","231.000","2.500","25.400","0.640","908.500","","0.000","-99.000","-99.000","-99.000","26.400","","17.000",""
"C0F9S0","2019-09-27 12:00:00","43.000","214.000","2.000","31.300","0.580","1009.500","","0.000","-99.000","-99.000","-99.000","31.300","","24.500",""
"C0R160","2019-09-27 12:00:00","45.000","154.000","0.400","30.200","0.740","1009.200","","0.000","-99.000","-99.000","-99.000","30.300","","23.100",""
"C0A950","2019-09-27 12:00:00","60.000","72.000","11.300","26.100","0.870","1009.900","","0.000","-99.000","-99.000","-99.000","26.100","","24.800",""
"C0F9L0","2019-09-27 12:00:00","253.000","336.000","3.400","29.100","0.710","985.700","","0.000","-99.000","-99.000","-99.000","29.400","","22.900",""
"C0R550","2019-09-27 12:00:00","38.000","214.000","2.100","29.100","0.680","1011.600","","0.000","-99.000","-99.000","-99.000","31.200","","22.900",""
"C0V530","2019-09-27 12:00:00","34.000","255.000","1.500","30.100","0.670","1010.700","","0.000","-99.000","-99.000","-99.000","30.900","","23.400",""
"C0AI10","2019-09-27 12:00:00","76.000","0.000","0.000","24.200","0.990","1007.500","","5.000","-99.000","-99.000","-99.000","24.200","","22.900",""
"C0F9U0","2019-09-27 12:00:00","74.000","251.000","1.400","32.300","0.540","1006.300","","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0V680","2019-09-27 12:00:00","40.000","292.000","2.200","29.900","0.660","1010.400","","0.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0Z290","2019-09-27 12:00:00","946.000","335.000","2.000","20.100","0.990","913.300","","1.500","8.100","324.000","","20.900","","18.300",""
"CM0120","2019-09-27 12:00:00","4.000","46.000","5.400","27.900","0.700","1014.700","","0.000","11.200","58.000","","28.000","","25.000",""
"C0G760","2019-09-27 12:00:00","53.000","264.000","0.700","31.600","0.580","1010.500","","0.000","-99.000","-99.000","-99.000","31.600","","22.900",""
"C0K450","2019-09-27 12:00:00","35.000","269.000","1.000","30.800","0.540","1009.900","","0.000","-99.000","-99.000","-99.000","30.800","","23.100",""
"C0E820","2019-09-27 12:00:00","220.000","39.000","2.400","27.700","0.730","989.900","","0.000","-99.000","-99.000","-99.000","28.800","","21.000",""
"C0A530","2019-09-27 12:00:00","300.000","0.000","0.000","22.600","0.990","982.900","","35.000","-99.000","-99.000","-99.000","23.400","","22.000",""
"C0M520","2019-09-27 12:00:00","15.000","330.000","1.200","30.700","0.620","1012.400","","0.000","-99.000","-99.000","-99.000","30.700","","23.200",""
"C0K240","2019-09-27 12:00:00","1132.000","340.000","1.500","27.800","0.810","895.300","","0.000","7.400","305.000","","27.800","","18.100",""
"C0V210","2019-09-27 12:00:00","734.000","200.000","2.600","27.600","0.570","934.700","","0.000","-99.000","-99.000","-99.000","29.000","","17.800",""
"C0Z320","2019-09-27 12:00:00","646.000","72.000","1.100","23.500","0.770","945.800","","0.000","-99.000","-99.000","-99.000","24.700","","16.800",""
"C0R600","2019-09-27 12:00:00","766.000","110.000","0.900","24.000","0.860","930.900","","0.000","-99.000","-99.000","-99.000","24.500","","21.700",""
"C0C650","2019-09-27 12:00:00","208.000","45.000","2.800","25.000","0.820","991.700","","0.000","8.400","44.000","","25.200","","21.300",""
"C0F9I0","2019-09-27 12:00:00","194.000","359.000","2.300","29.200","0.680","992.500","","0.000","-99.000","-99.000","-99.000","29.300","","22.800",""
"C0T820","2019-09-27 12:00:00","550.000","0.000","0.100","27.500","0.640","958.900","","0.500","-99.000","-99.000","-99.000","27.500","","19.200",""
"C0S890","2019-09-27 12:00:00","238.000","9.000","2.300","25.500","0.820","992.900","","0.000","7.600","348.000","","25.800","","21.400",""
"C0E540","2019-09-27 12:00:00","32.000","28.000","4.800","28.500","0.760","1011.700","","0.000","12.200","14.000","","28.800","","24.100",""
"C0S950","2019-09-27 12:00:00","415.000","260.000","1.200","24.300","0.890","969.700","","0.000","-99.000","-99.000","-99.000","24.500","","21.300",""
"C0M670","2019-09-27 12:00:00","43.000","299.000","0.900","30.900","0.610","1009.200","","0.000","-99.000","-99.000","-99.000","31.300","","23.500",""
"C0Z061","2019-09-27 12:00:00","174.000","323.000","1.300","24.500","0.990","1000.700","","5.000","-99.000","-99.000","-99.000","25.000","","21.600",""
"C0U750","2019-09-27 12:00:00","398.000","69.000","5.100","22.300","1.000","972.000","","14.000","-99.000","-99.000","-99.000","22.800","","20.200",""
"C0I370","2019-09-27 12:00:00","671.000","156.000","1.000","28.900","0.530","941.000","","0.000","-99.000","-99.000","-99.000","29.500","","19.400",""
"C0S750","2019-09-27 12:00:00","2280.000","0.000","0.000","15.500","0.850","778.800","","0.000","-99.000","-99.000","-99.000","16.500","","10.200",""
"C0E740","2019-09-27 12:00:00","27.000","60.000","0.900","29.200","0.740","1011.100","","0.000","-99.000","-99.000","-99.000","29.500","","23.600",""
"C0AI20","2019-09-27 12:00:00","25.000","36.000","10.000","25.400","0.950","1013.300","","0.000","-99.000","-99.000","-99.000","25.800","","24.200",""
"C0E550","2019-09-27 12:00:00","84.000","56.000","3.100","28.100","0.800","1006.500","","0.000","-99.000","-99.000","-99.000","28.800","","21.600",""
"C0X060","2019-09-27 12:00:00","19.000","285.000","3.100","30.900","0.630","1014.300","","0.000","-99.000","-99.000","-99.000","31.500","","23.200",""
"C1R320","2019-09-27 12:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AC60","2019-09-27 12:00:00","55.000","77.000","2.700","26.600","0.930","1009.600","","2.000","9.300","78.000","","26.700","","23.500",""
"C0UA70","2019-09-27 12:00:00","547.000","90.000","5.700","22.400","0.990","956.400","","13.500","12.500","103.000","","22.500","","20.600",""
"C0G740","2019-09-27 12:00:00","24.000","346.000","3.200","29.000","0.700","1012.400","","0.000","-99.000","-99.000","-99.000","29.000","","23.800",""
"C0F9N0","2019-09-27 12:00:00","75.000","258.000","2.000","32.100","0.550","1006.200","","0.000","-99.000","-99.000","-99.000","33.200","","24.900",""
"C0F9T0","2019-09-27 12:00:00","111.000","269.000","0.700","31.100","0.560","1002.100","","0.000","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0S710","2019-09-27 12:00:00","382.000","19.000","2.300","23.800","0.820","975.100","","0.000","-99.000","-99.000","-99.000","23.800","","20.900",""
"C0M680","2019-09-27 12:00:00","37.000","358.000","1.400","30.500","0.640","1012.100","","0.000","-99.000","-99.000","-99.000","31.800","","23.200",""
